what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1333696914442
started,bundle,org.eclipse.mylyn.compatibility,2.1.0.v20070927-0900,"org.eclipse.mylyn.compatibility",1333696914442
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1333696914443
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1333696914444
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1333696914445
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1333696914447
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1333696914449
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1333696914449
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1333696914452
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1333696914453
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1333696914453
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1333696914454
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1333696914455
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1333696914456
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1333696914457
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1333696914458
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1333696914459
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1333696914459
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1333696914460
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1333696914461
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1333696914462
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1333696914463
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1333696914463
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1333696914465
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1333696914465
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1333696914493
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1333696914493
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1333696914494
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1333696914494
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1333696914495
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1333696914495
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1333696914495
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1333696914495
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1333696914496
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1333696914500
started,bundle,org.codehaus.groovy.eclipse.dsl,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.dsl",1333696914500
started,bundle,org.eclipse.jdt.core,3.7.1.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.core",1333696914500
started,bundle,org.eclipse.jdt.groovy.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.groovy.core",1333696914501
started,bundle,com.xored.glance.ui,0.9.1,"com.xored.glance.ui",1333696914501
started,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug",1333696914502
os,sysinfo,,,"win32",1333696914505
arch,sysinfo,,,"x86",1333696914505
ws,sysinfo,,,"win32",1333696914505
locale,sysinfo,,,"en_US",1333696914505
processors,sysinfo,,,"2",1333696914505
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333696914505
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1333696914505
java.specification.name,sysinfo,,,"Java Platform API Specification",1333696914505
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333696914505
java.specification.version,sysinfo,,,"1.6",1333696914505
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333696914505
java.version,sysinfo,,,"1.6.0_31",1333696914505
java.vm.info,sysinfo,,,"mixed mode, sharing",1333696914505
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333696914505
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333696914505
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333696914505
java.vm.specification.version,sysinfo,,,"1.0",1333696914505
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333696914505
java.vm.version,sysinfo,,,"20.6-b01",1333696914505
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1333696914534
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1333696914538
started,bundle,org.eclipse.dltk.mod.core,1.0.0.201107011528,"org.eclipse.dltk.mod.core",1333696914541
started,bundle,org.eclipse.dltk.mod.debug,1.0.0.201107011528,"org.eclipse.dltk.mod.debug",1333696914549
started,bundle,org.eclipse.dltk.mod.launching,1.0.0.201107011528,"org.eclipse.dltk.mod.launching",1333696914605
started,bundle,org.eclipse.dltk.mod.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.ui",1333696914612
started,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.ui",1333696914624
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1333696918747
started,bundle,org.ebayopensource.vjet.core.vjodef,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjodef",1333696919648
started,bundle,org.ebayopensource.vjet.core.vjotool,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjotool",1333696919651
started,bundle,org.ebayopensource.vjet.core.jst,1.0.0.201107011528,"org.ebayopensource.vjet.core.jst",1333696919658
started,bundle,org.ebayopensource.vjet.core.jstojava,1.0.0.201107011528,"org.ebayopensource.vjet.core.jstojava",1333696919686
started,bundle,org.ebayopensource.vjet.extmod.jsdt,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.jsdt",1333696919688
started,bundle,uKernelCore,1.73.0,"uKernelCore",1333696919698
started,bundle,org.ebayopensource.vjet.core.util,1.0.0.201107011528,"org.ebayopensource.vjet.core.util",1333696919699
started,bundle,org.ebayopensource.vjet.resource.jsnativetypes,1.0.0.201107011528,"org.ebayopensource.vjet.resource.jsnativetypes",1333696919719
started,bundle,org.ebayopensource.vjet.extmod.rhino,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.rhino",1333696919868
started,bundle,org.ebayopensource.vjet.core.jsnative,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsnative",1333696919868
started,bundle,org.ebayopensource.vjet.core.ext,1.0.0.201107011528,"org.ebayopensource.vjet.core.ext",1333696920810
started,bundle,org.ebayopensource.vjet.resource.vjolib,1.0.0.201107011528,"org.ebayopensource.vjet.resource.vjolib",1333696920850
started,bundle,org.ebayopensource.vjet.core.jsgenshared,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsgenshared",1333696920934
started,bundle,org.ebayopensource.vjet.eclipse.core,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.core",1333696920966
started,bundle,org.ebayopensource.vjet.eclipse.ui,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.ui",1333696920969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333701315717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333701322391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333701323444
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333701323545
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1333701324030
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1333701324035
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1333701324309
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1333701324367
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1333701324423
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1333701324439
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1333701324464
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1333701324471
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1333701324486
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1333701324497
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1333701324530
activated,perspective,com.salesforce.ide.ui,,"com.salesforce.ide.perspective",1333967260252
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1333967260255
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1333967260256
started,bundle,com.salesforce.ide.api,20.0.1.201011121559,"com.salesforce.ide.api",1333967260298
started,bundle,com.salesforce.ide.core,20.0.1.201011121559,"com.salesforce.ide.core",1333967260298
started,bundle,com.salesforce.ide.core.compatibility,20.0.1.201011121559,"com.salesforce.ide.core.compatibility",1333967260299
started,bundle,com.salesforce.ide.core.compatibility.auth.platformdb,20.0.1.201011121559,"com.salesforce.ide.core.compatibility.auth.platformdb",1333967260299
started,bundle,com.salesforce.ide.ui,20.0.1.201011121559,"com.salesforce.ide.ui",1333967260299
started,bundle,com.salesforce.ide.ui.editors.intro,20.0.1.201011121559,"com.salesforce.ide.ui.editors.intro",1333967260300
started,bundle,com.salesforce.ide.upgrade,20.0.1.201011121559,"com.salesforce.ide.upgrade",1333967260300
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1333967260302
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1333967260303
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1333967260304
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1333967260305
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1333967260307
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1333967260308
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1333967260309
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1333967260336
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1333967260337
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1333967260338
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1333967260339
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1333967260341
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1333967260342
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1333967260343
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1333967260344
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1333967260345
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1333967260345
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1333967260347
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1333967260348
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1333967260349
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1333967260350
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1333967260351
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1333967260352
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1333967260353
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1333967260353
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1333967260355
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1333967260356
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1333967260356
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1333967260357
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1333967260358
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1333967260359
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1333967260523
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1333967260524
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1333967260571
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1333967260572
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1333967260573
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1333967260694
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1333967260694
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1333967260696
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1333967260697
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1333967260699
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1333967260700
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1333967260701
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1333967260701
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1333967260715
started,bundle,org.eclipse.mylyn.compatibility,2.1.0.v20070927-0900,"org.eclipse.mylyn.compatibility",1333967260716
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1333967260717
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1333967260719
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1333967260720
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1333967260759
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1333967260761
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1333967260762
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1333967260882
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1333967260941
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1333967260943
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1333967260944
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1333967260983
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1333967261013
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1333967261017
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1333967261019
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1333967261054
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1333967261055
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1333967261074
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1333967261075
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1333967261076
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1333967261078
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1333967261080
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1333967261119
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1333967261121
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1333967261123
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1333967261123
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1333967261125
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1333967261126
started,bundle,org.eclipse.jdt.core,3.7.1.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.core",1333967261129
started,bundle,org.eclipse.jdt.groovy.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.groovy.core",1333967261129
os,sysinfo,,,"win32",1333967261169
arch,sysinfo,,,"x86",1333967261169
ws,sysinfo,,,"win32",1333967261169
locale,sysinfo,,,"en_US",1333967261169
processors,sysinfo,,,"2",1333967261169
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333967261169
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1333967261169
java.specification.name,sysinfo,,,"Java Platform API Specification",1333967261169
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333967261169
java.specification.version,sysinfo,,,"1.6",1333967261169
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333967261169
java.version,sysinfo,,,"1.6.0_31",1333967261169
java.vm.info,sysinfo,,,"mixed mode, sharing",1333967261169
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333967261169
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333967261169
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333967261169
java.vm.specification.version,sysinfo,,,"1.0",1333967261169
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333967261169
java.vm.version,sysinfo,,,"20.6-b01",1333967261169
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1333967261832
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1333967262325
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1333967263848
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1333967265146
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1333967265323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333967265971
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1333967267353
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1333967267618
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1333967267908
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1333967267958
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1333967267975
started,bundle,org.codehaus.groovy.eclipse.dsl,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.dsl",1333967268183
started,bundle,com.xored.glance.ui,0.9.1,"com.xored.glance.ui",1333967268196
started,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug",1333967268265
started,bundle,org.eclipse.dltk.mod.core,1.0.0.201107011528,"org.eclipse.dltk.mod.core",1333967268610
started,bundle,org.eclipse.dltk.mod.debug,1.0.0.201107011528,"org.eclipse.dltk.mod.debug",1333967268642
started,bundle,org.eclipse.dltk.mod.launching,1.0.0.201107011528,"org.eclipse.dltk.mod.launching",1333967268736
started,bundle,org.eclipse.dltk.mod.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.ui",1333967268738
started,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.ui",1333967268837
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1333967272781
started,bundle,org.ebayopensource.vjet.core.vjodef,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjodef",1333967273921
