what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1334040881334
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1334040881335
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1334040881335
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1334040881336
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1334040881336
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1334040881337
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1334040881409
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1334040881410
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1334040881411
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1334040881411
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1334040881412
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1334040881416
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1334040881417
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1334040881418
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1334040881419
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1334040881424
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1334040881425
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1334040881426
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1334040881427
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1334040881428
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1334040881429
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1334040881429
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1334040881430
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1334040881431
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1334040881431
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1334040881432
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1334040881433
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1334040881433
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1334040881434
started,bundle,org.eclipse.mylyn.compatibility,2.1.0.v20070927-0900,"org.eclipse.mylyn.compatibility",1334040881434
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1334040881435
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1334040881436
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1334040881437
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1334040881438
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1334040881439
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1334040881440
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1334040881442
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1334040881443
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1334040881444
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1334040881445
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1334040881446
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1334040881448
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1334040881449
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1334040881450
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1334040881450
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1334040881450
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1334040881452
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1334040881453
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1334040881453
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1334040881454
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1334040881456
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1334040881458
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334040881504
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1334040881536
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1334040881537
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1334040881537
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1334040881538
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1334040881538
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1334040881539
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1334040881540
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1334040881540
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1334040881541
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1334040881542
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1334040881542
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1334040881543
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1334040881543
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1334040881544
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1334040881544
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1334040881545
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1334040881545
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1334040881545
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1334040881546
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1334040881546
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1334040881546
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1334040881547
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1334040881548
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1334040881549
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1334040881550
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1334040881551
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1334040881551
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1334040881552
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1334040881569
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1334040881570
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1334040881571
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1334040881572
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1334040881577
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1334040881578
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1334040881579
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1334040881579
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1334040881581
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1334040881581
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1334040881581
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1334040881583
started,bundle,org.codehaus.groovy.eclipse.dsl,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.dsl",1334040881583
started,bundle,org.eclipse.jdt.core,3.7.1.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.core",1334040881588
started,bundle,org.eclipse.jdt.groovy.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.groovy.core",1334040881610
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1334040881610
started,bundle,com.xored.glance.ui,0.9.1,"com.xored.glance.ui",1334040881611
started,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug",1334040881612
started,bundle,org.eclipse.dltk.mod.core,1.0.0.201107011528,"org.eclipse.dltk.mod.core",1334040881613
os,sysinfo,,,"win32",1334040881617
arch,sysinfo,,,"x86",1334040881617
ws,sysinfo,,,"win32",1334040881617
locale,sysinfo,,,"en_US",1334040881617
processors,sysinfo,,,"2",1334040881617
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334040881617
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1334040881617
java.specification.name,sysinfo,,,"Java Platform API Specification",1334040881617
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334040881617
java.specification.version,sysinfo,,,"1.6",1334040881617
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1334040881617
java.version,sysinfo,,,"1.6.0_31",1334040881617
java.vm.info,sysinfo,,,"mixed mode, sharing",1334040881617
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1334040881617
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334040881617
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334040881617
java.vm.specification.version,sysinfo,,,"1.0",1334040881617
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1334040881617
java.vm.version,sysinfo,,,"20.6-b01",1334040881617
started,bundle,org.eclipse.dltk.mod.debug,1.0.0.201107011528,"org.eclipse.dltk.mod.debug",1334040881627
started,bundle,org.eclipse.dltk.mod.launching,1.0.0.201107011528,"org.eclipse.dltk.mod.launching",1334040881674
started,bundle,org.eclipse.dltk.mod.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.ui",1334040881676
started,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.ui",1334040881739
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1334040884354
started,bundle,org.ebayopensource.vjet.core.vjodef,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjodef",1334040886777
started,bundle,org.ebayopensource.vjet.core.vjotool,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjotool",1334040886777
started,bundle,org.ebayopensource.vjet.core.jst,1.0.0.201107011528,"org.ebayopensource.vjet.core.jst",1334040886784
started,bundle,org.ebayopensource.vjet.core.jstojava,1.0.0.201107011528,"org.ebayopensource.vjet.core.jstojava",1334040886806
started,bundle,org.ebayopensource.vjet.extmod.jsdt,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.jsdt",1334040886809
started,bundle,uKernelCore,1.73.0,"uKernelCore",1334040886816
started,bundle,org.ebayopensource.vjet.core.util,1.0.0.201107011528,"org.ebayopensource.vjet.core.util",1334040886817
started,bundle,org.ebayopensource.vjet.resource.jsnativetypes,1.0.0.201107011528,"org.ebayopensource.vjet.resource.jsnativetypes",1334040886834
started,bundle,org.ebayopensource.vjet.extmod.rhino,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.rhino",1334040886979
started,bundle,org.ebayopensource.vjet.core.jsnative,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsnative",1334040886981
started,bundle,org.ebayopensource.vjet.core.ext,1.0.0.201107011528,"org.ebayopensource.vjet.core.ext",1334040887728
started,bundle,org.ebayopensource.vjet.resource.vjolib,1.0.0.201107011528,"org.ebayopensource.vjet.resource.vjolib",1334040887827
started,bundle,org.ebayopensource.vjet.core.jsgenshared,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsgenshared",1334040887914
started,bundle,org.ebayopensource.vjet.eclipse.core,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.core",1334040888368
started,bundle,org.ebayopensource.vjet.eclipse.ui,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.ui",1334040888370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334040899039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334040955420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334040957378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334040964780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334040967776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334040977659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1334040979926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1334040980247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334040980668
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334040981119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334040994857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041018681
started,bundle,org.codehaus.groovy,1.8.4.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy",1334041026908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041026934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041028827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041156486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041160159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041161121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041161871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041256237
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1334041262956
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1334041263456
started,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1334041263461
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1334041263462
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1334041263473
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1334041263494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334041263575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334041273848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334041278172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041280148
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334041285038
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334041285127
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1334041286016
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334041286061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041315146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041374714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041399938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041508602
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334041515911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334041517574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334041518225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334041520040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334041521446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041522893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041530498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041606116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041609154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041638857
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1334041648945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334041649771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334041652472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041653254
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1334041656520
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334041657404
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1334041657840
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334041658478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041677221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041681293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041682781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041682808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041693763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041753893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041784837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041793258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041815545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334041821243
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1334041821543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334041821936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334041823647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041824993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334041825911
